"word";"F"
"au personnage de Lucifer dans la série "" Supernatural "" .";1
"au pitch , il y a un truc qui cloche .";1
"au plus grand supplice de tous les damnés du monde .";1
"au premier abord mais qui vas vite vous faire déchanter !";1
"auprès d' une petite fille appelée Murmur et de Dieu .";1
"au prés de simple mortels sur une planéte au hasard .";1
"aura encore besoin d' aide et se fera toujours embobiner .";1
"auraient pu être bien meilleures que ça en est dommage .";1
"aurais jamais vu les Dragon Ball et Dragon ball Z .";1
"aurait fait d’ elle une adulte dans le présent ) .";1
"aurait fallu de peu . Patrick Jane est mentaliste .";1
"aurait il eut tort ? - C' est qui Darwin ?";1
"au rang de mythe . Ou pas .";1
"aura qu' un seul vainqueur , c' est juste débile .";1
"aurez l' impression de ne plus savoir dire que ça .";1
"aurez pour votre argent . Verdict :";1
"au sérieux . Elle ravira les fans d' histoires déjantées .";1
"au sérieux . Les fans sont déçus par la fin ?";1
"aussi bouffon que Satan ! Convaincu ?";1
"aussi des choses prévisibles , mais ces rebondissements sont inimaginables .";1
"aussi des rebondissements qui m' ont paru un peu longuets .";1
"aussi du Zamasu mi goku , mi crotte de nez ?";1
"aussi fort que le dieu de la destruction lui même ?";1
"aussi infecte et nauséabonde que Touche pas à mon poste :";1
"aussi mauvais qui ne respecte même pas la série originale ?";1
"aussi nouveaux et surprenant vous nous répondez ça comme raison ?";1
"aussi techniques l' un que l' autre ) Saison 1 :";1
"aussi un , suite à BLBLLBLB je vais pas spoiler .";1
"au Susano ( comment ça c’ est dans Naruto ) .";1
"autant certaines choses sont bof , D' autres sont superbes .";1
"autant dans la nouvelle version la cure à été redoutable !";1
"autant que la jeune femme semble immunisée contre ses pouvoirs !";1
"Autant regarder la série "" , me suis -je dit .";1
"autel de la décadence et du matérialisme le plus boulimique .";1
"auteur qui n' en a décidément plus rien à foutre .";1
"autorité ) ridiculise ses serviteurs qui baisent la main nourricière .";1
"autour de l' Ange de Lumière , lisez le comic .";1
"autre fois je regardais « Touche pas à mon poste !";1
"autre nulle à chier . Enfin bref .";1
"autres , les interchangeables qui font du va et vient :";1
"autres allèrent porter secours au pauvre Bertrand Chameroy encore inconscient .";1
"autres missionnés , attaque qui tourne au carnage à répétition .";1
"autres personnes ont aussi des journaux qui lisent le futur .";1
"autres productions , beaucoup de violences et un bel esthétisme .";1
"autres séries : ces dessins n' ont plus aucuns détails .";1
"autres séries du même genre , qui gâche une license .";1
"aux affrontements mythiques contre Freezer , Cell ou encore Buu .";1
"aux commandes , Youpi . .";1
"aux gens lorsqu’ il le désire pour leur faire peur .";1
"aux séries que l’ on a l’ habitude de voir .";1
"avais introduit Wikipédia et bah j' ai pas été déçu !";1
"avait des trucs cool comme le SSJ4 ou Li Shenron !";1
"avait une bande son vraiment bonne et était mieux doublée .";1
"avance bien vite et on a un sentiment d' inachevé .";1
"Avant de commencer , rumeur sur une saison 2 http :";1
"avant d’ exploser de manière sanglante quelques minutes plus tard .";1
"avant l' aspect scientifique des enquêtes par une équipe entière .";1
"avec , parfois même , une petite pointe de mélancolie .";1
"avec 11 . 22 . 63 et Stranger Things .";1
"avec différentes particularités selon les protagonistes ) , leur but :";1
"avec dirons nous une manière d' enquêter très ... particulière .";1
"avec GT , de bonnes idées , extrêmement mal exploitées .";1
"avec John le Rouge . Patrick Jane est mentaliste .";1
"avec la lutte de clan et un clin d' oeil :";1
"avec le bon verbe , elle ne m' intéresse pas .";1
"avec le premier arc . ARC 1 :";1
"avec les autres afin d' en apprécier sa juste valeur .";1
"avec leurs propre double dans la paix et l' harmonie .";1
"avec qui ? Avec Emily ... C' est qui Emily ?";1
"avec qui il va faire équipe pour trouver le tueur .";1
"avec un final , pourquoi pas , avec des qualités .";1
"avec Yuno est , selon moi , assez mal présentée .";1
"à Végéta alors qu' il n' en a pas besoin ?";1
"avenir incertain , un célibat tardif et une retraite ennuyeuse .";1
"aventure ! The Man in the High Castle est déconcertante .";1
"avéré tout ce qu' il y a de plus savoureux .";1
"AVEZ FUMEZ LES MECS ? ?";1
"avez trouvé ça étrange ? Vous êtes curieux ?";1
"avis bien des surprises ! !";1
"avis plutôt neutre quant à Zen-O et à son rôle .";1
"à vivre et c’ est trop dur d’ en sortir .";1
"A voir ... http : / / avisdupublic .";1
"À voir maintenant comment ça évoluera au fil des saisons .";1
"avoir pris conscience de sa mauvaise réception auprès du public .";1
"avoir sa foi ? Bref , j’ adore cette série .";1
"à voir si cela se développe dans les prochaines saisons .";1
"avoir vu le Pilot . ... WHOOOOOOOOOO .";1
"avoir vu une seule goutte de sang lors des affrontements .";1
"avons pris un pied d’ enfer lors des épisodes suivants .";1
"à vous suivre . - Je ne vous suis pas .";1
"ayant évolués pour faire écho à l’ évolution des fans .";1
"ayant pris l' apparence d' un junkie pété au crack .";1
"ayant soif de pouvoir ? yuno serait elle une psychopathe ?";1
"à Yuno et sa folie qui pourtant est totalement logique !";1
"badass et nous offre de petites répliques jouissives telles que :";1
"bah , c' pas du haut de gamme non plus !";1
"Bah dis donc . . Mais c' est pas fini !";1
"BALLES PEUVENT MEME PAS TUER UN GOKU DISTRAIT EN ENFANT !";1
"Ball et un caractère ambivalent qui a de quoi surprendre .";1
"Ball GT sur nos écrans est dorénavant considérée comme inexistant .";1
"Ball n’ est pas censé être sympathique , mais sensationnel !";1
"Ball Super arrive enfin à être très agréable à suivre .";1
"ball Z . ( GT , si tu nous regarde !";1
"Ball Z . Le design des personnages est assez décevant .";1
"banale émission de divertissement . Le XXIe siècle .";1
"BANDE DE BÂTARDS ! ! !";1
"bande son et la photographie qui sont une vrai réussite .";1
"banditisme international , des trafics d’ armes et de drogues .";1
"bar à Los Angeles ? Cela promettait d' être délirant .";1
"barre . La régle des potala qui change comme ça .";1
"barré du moment . Un classique instantané , tout simplement .";1
"base , donc un peu d' entraînement ça suffit "" .";1
"base ... sans atteindre le nouveau de trash non plus .";1
"base d' actualité , et de critiques de la télé .";1
"base sympa , en plus le duo est plutôt attachant .";1
"BÂTARDS ! ! ! ! !";1
"battre à lui seul les 1000 soldats de Freezer ) !";1
"béat d' admiration devant ce qui se passait devant lui .";1
"beaucoup , notamment grâce à sa romance obsessionnelle avec Yukki .";1
"beaucoup d' espoir à ce que la série s' améliore .";1
"beaucoup d' indolence de vous mâter une série et boum .";1
"beaucoup de mal à apprécier cet arc dans son ensemble .";1
"beaucoup de recyclage , ainsi que des incohérences ( cf .";1
"beaucoup fait penser à Death Note dans cette perspective policière .";1
"beaucoup mais avec le temps , ça devient trop banale .";1
"beaucoup parler , mais que je n' avais jamais vu .";1
"beaucoup plus forts que Tortue géniale en fin de manga .";1
"beau gosse , et puis il a l’ air intelligent .";1
"beautés ! ! "" . TOUCHE PAS A MON POSTE !";1
"bébé . Souvenez -vous aussi de l' épisode avec Black-M .";1
"bêbête dans les mangas . Oh , ça fait peu .";1
"Beerus est 10000000 fois plus fort qu' eux deux réunis ?";1
"Beh oui mon brave . C' est de la nostalgie .";1
"belle surprise inattendue et un réel plaisir tout du long !";1
"berger , et vous appelez vos moutons à vous suivre .";1
"besoin d' être racontés de manière aussi banale et molle .";1
"bidon . Comment ne pas voir l' éloge du piston ?";1
"bien , donnant lieux à quelques scènes saillantes et inventives .";1
"bien , et finis un peu en what the fuck .";1
"bien . Les musiques : Ct' Opening de DINGUE !";1
"bien à tout le monde et à leur cerveau aussi !";1
"bien aussi ? -Oui mais ça fait pas d' audience .";1
"bien avec ces participants . .";1
"bien badass et drôle dans l’ esprit pure de dragonball !";1
"bien comme ça . Merci Toriyama Sensei pour Dragon Ball .";1
"bien compris ( j' y reviendrai dans un instant ) .";1
"bien des surprises ! ! Série animée à regarder absolument !";1
"bien développées au fur et à mesure de la saga .";1
"bien esthétique que narrative . Preacher nous a convertis !";1
"bien et le mal pour n' en faire qu' un .";1
"bien grande profondeur et ça tourne un peu en rond .";1
"bien meilleurs que ça à mater avant mais pourquoi pas .";1
"bien mieux animés ? ? ?";1
"bien mieux réussit que pas mal d' épisode de DBS .";1
"bien mis en scène . Difficile de faire mieux !";1
"bien non , l’ anime se poursuit dans sa médiocrité .";1
"bien plus crédible et humain dans son approche des situations .";1
"bien plus déshonoré que s' il portait simplement la stache .";1
"bien plus nous parler que la majorité de ses concurrentes .";1
"bien potache et un Cyril Hanouna qui fait son show .";1
"bien qu' un peu entravé par quelques défauts de forme .";1
"bien réalisé . Le traitement de l' image est léché .";1
"bien réalisée et donne un intérêt second à la série .";1
"bien rythmé , DBS suivrait cette logique , mais non .";1
"bien trouvé et le personnage en lui-même est plutot original .";1
"bienvenue dans un ersatz de naruto croisé avec bleach ) .";1
"bizarrement , ils aiment pas être critiqué , bizarre non ?";1
"bizarrement . Je me mets à sa place ... Oulala !";1
"blabla , ça parle tout le temps des mêmes émissions .";1
"blague sur le rire forcé et énervant de Maître Hanouna .";1
"bleu , du mauve , ça clignote , ça postillonne .";1
"bleu ! QUELLE RECHERCHE ! :";1
"bling-bling ( arrivée de Nabila , invités internationaux , etc .";1
"Blood "" et sa tripotée de vampires en Louisiane ) .";1
"bof , bof . . 2 points donc :";1
"boite , bourrés d’ incohérence , complètement stupide et médiocre .";1
"bon , il a plus peur de rien , hop !";1
"bon . Franchement je n' ai pas du tout aimée !";1
"bon ce petit , il a tout compris du business .";1
"bon gars , Yuki . Par contre Yuno , non .";1
"bonheur . J’ aimais déjà la série avant sa sortie .";1
"bonheur de prendre dans la tête les événements aussi surprenants .";1
"bonne , même si elle est brutalement et maladroitement amenée .";1
"bonne . Une autre , qui est très bonne aussi .";1
"bonne facture et permet pleinement de profiter de la série .";1
"bonne odeur de litière qui s' approche à grand pas .";1
"bonne réussite . https : / / leschlamedias .";1
"bon nombre de "" meme "" ont tourné là dessus .";1
"bon on va dire ça on s' en fou ) .";1
"bons voir très bons et vous mettent dans l' ambiance .";1
"bordel , la scène avec Cassidy risque d’ être CULTE .";1
"BORDEL DE MERDE ! ! !";1
"bordel le ssj god ! !";1
"Botox des animés manga ? ) .";1
"botoxées ou liftées . Je ne parle même pas du .";1
"bouche , autant j' ai vite déchanté par la suite .";1
"boucherie ... - Ou charcuterie , car elle est morte .";1
"bouge pas le cul . .";1
"bouger , de jouer , de tout faire en fait .";1
"boules classiques , mais en mieux , ferme ta gueule .";1
"boules de feu minables qui font un peu de poussière .";1
"bouleversante , la conclusion ne peut qu’ apaiser les esprits .";1
"bout de ce roman ! e scénario est bien .";1
"bout de quelque chose d' où mon revirement d' opinion .";1
"boutique , il achetait un pack de lunettes de soleil .";1
"bouton de magical girl ! !";1
"boyaux a l' air . Magique on vous dit .";1
"boycotter de toute urgence ! !";1
"bras des bourreaux , sont -ils innocents dans l' histoire ?";1
"Brasser permets de faire passer le temps au téléspectateur assagi .";1
"Bref , cette émission je la pisse à la raie .";1
"Bref , rien à voir avec le concept de départ .";1
"brésil pour se venger ... Tout est dans cette série :";1
"brillante idée ! On le sent le travail scénaristique derrière .";1
"brin . Parce que tout le problème vient de là .";1
"Bronson , Chuck Norris et Steven Siegal ( réunis ) .";1
"brulent pas en enfer , car ils sont trop mignons !";1
"bulma , avec des rire et des têtes d' attardés .";1
"but de cette émission : faire rire et divertir .";1
"bute , mais genre avec zéro explication derrière , z-e-r-o .";1
"buter dans son monde . Enfin !";1
"c' est ce que j' ai retenu de ce combat .";1
"c' est ce qui fait la force de la série .";1
"c' est complètement insensé et surtout pas réaliste du tout .";1
"c' est con ... On peut au moins féliciter cela .";1
"C' est faussement anticonformiste . J' adorais cette émission .";1
"C' est la même chose que les combats de DBZ .";1
"c' est la morale : on lutte tous pour survivre .";1
"c' est la note que je donne à cette émission .";1
"c' est la tout le problème lié a Dragon ball .";1
"c' est le meilleur arc de tout DB avec Namek .";1
"C' est le Texas . et ça se ressent terriblement .";1
"c' est limite . Bref , ou est la zapette ?";1
"c' est notre enfance . ... blabla .";1
"c' est parce qu' il y a plein de chaînes .";1
"c' est pas rien . Le résultat :";1
"c' est plus rentable et pourquoi se casser le cul ?";1
"c' est pour les gérer aussi mal , non merci .";1
"c' est pour proner le 0 action à chaque épisode ?";1
"c' est qu' on en a quelque chose à foutre .";1
"c' est qu' une victime Boloss pendant tout l' animé .";1
"c' est que ... OH MON DIEU C' EST LAID .";1
"c' est que c' est le spectateur qui est K .";1
"c' est ridicule ( sans déconner , il m' horripile !";1
"c' est sans doute ça le problème de cette série :";1
"c' est se lancer des pauvres vannes un peu miteuses .";1
"C' est tout ce que je déteste dans l' humour !";1
"C' est très mauvais . L' animé se repose sur :";1
"c' est une bonne série qui fait rire et détend .";1
"c' est une vraie proposition aussi bien esthétique que narrative .";1
"c' est un jeu de chaises musicales , en fait .";1
"c' est vraiment nawak , ça n' a aucun intérêt .";1
"c' était facile , on ne pouvait faire que mieux !";1
"c' était mieux avant . La réponse est plutôt simple :";1
"ça , a choisir je préfère l' époque Dbz "" .";1
"ca , et nous on est payé à rien faire .";1
"ça , il y avait de quoi être plutôt satisfait .";1
"ça , la série vaut le coup d' être vue .";1
